PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,Rook_Queen,puzzle_ref
02vo8,2R2bk1/5p1p/3p1p1Q/3P4/7P/q5P1/4R1K1/2n5 b - - 0 43,c1e2 c8f8,586,85,68,66,endgame mate mateIn1 oneMove,https://lichess.org/u4Mt9d1Q/black#86,,TRUE,https://lichess.org/training/02vo8
05Gmu,2r2rkR/2qb1pP1/4p3/pp2P1P1/8/2p1PQ2/PP3P2/2KR4 b - - 2 26,g8g7 f3f6,1171,97,88,79,mate mateIn1 middlegame oneMove,https://lichess.org/6yy0ES9D/black#52,,TRUE,https://lichess.org/training/05Gmu
070BV,2rkRr2/2p3pp/2Qp1p2/3P2b1/3B2q1/8/PPP2PP1/1K2R3 b - - 7 26,f8e8 e1e8,663,103,100,27,mate mateIn1 middlegame oneMove,https://lichess.org/94sX3geW/black#52,,TRUE,https://lichess.org/training/070BV
08TXc,6k1/1b2rp1R/5Q2/p1pPr3/2P3P1/8/P4PK1/1Bq5 b - - 4 39,c1g5 h7h8,1054,77,100,204,mate mateIn1 middlegame oneMove,https://lichess.org/H6n9P8lY/black#78,,TRUE,https://lichess.org/training/08TXc
0AcOR,2R1k1r1/pq1r1p2/4bQ1p/6p1/3P4/1P4b1/P4PPP/2R3K1 b - - 1 26,b7c8 c1c8 d7d8 c8d8,875,84,97,310,hangingPiece mate mateIn2 middlegame short,https://lichess.org/kGgvjYBV/black#52,,TRUE,https://lichess.org/training/0AcOR
0Bd0K,Q1kr4/4bp1p/1p1q4/2nP2r1/8/4PP2/3N3P/RR5K b - - 6 29,d6b8 a8c6 b8c7 a1a8,1350,76,93,276,clearance mate mateIn2 middlegame queensideAttack short,https://lichess.org/cPwUQfC1/black#58,,TRUE,https://lichess.org/training/0Bd0K
0DCCk,4rr1k/p1p3pp/3q4/3Q4/3B4/2N3bP/PPP2P2/5RK1 w - - 4 26,f2g3 d6g3 d5g2 f8f1 g1f1 e8e1,1334,75,99,3133,attraction exposedKing long mate mateIn3 middlegame pin,https://lichess.org/UQmmLW8c#51,,TRUE,https://lichess.org/training/0DCCk
0GSX1,8/1k4pp/1pp1p3/p3P2r/P2Q1P2/6P1/1P6/2R1RK1q w - - 2 32,d4g1 h1f3 g1f2 h5h1,1236,74,98,911,clearance endgame mate mateIn2 short,https://lichess.org/dxWAn8JM#63,,TRUE,https://lichess.org/training/0GSX1
0IKff,2R1k3/5r1p/p2p1n2/3Pp1Q1/8/1P3P2/P3q3/6K1 b - - 6 37,e8d7 g5f5 d7e7 f5e6,1432,75,100,283,endgame mate mateIn2 short,https://lichess.org/oMOC5UUS/black#74,,TRUE,https://lichess.org/training/0IKff
0L1f7,1r5r/2q2pbk/pn2p1pB/1p2P3/3Pb2Q/5PP1/P5K1/7R b - - 0 28,c7c3 h6g7 h7g7 h4f6 g7g8 h1h8,1948,78,92,345,attraction discoveredAttack long mate mateIn3 middlegame,https://lichess.org/KLtLEhhv/black#56,,TRUE,https://lichess.org/training/0L1f7
0LLRR,1r6/6pp/5p2/Q2bk3/1r2pnB1/6P1/7P/2R3K1 b - - 0 33,f4d3 a5c7 e5d4 c7c3 d4e3 c1e1,1720,75,53,121,long mate mateIn3 middlegame pin,https://lichess.org/cwdzlhD1/black#66,,FALSE,https://lichess.org/training/0LLRR
0MVRt,3r4/1Qp2pk1/p6p/P7/8/2P3Pq/4PR1P/6K1 w - - 1 29,b7c7 d8d1 f2f1 d1f1,925,129,67,24,endgame mate mateIn2 short,https://lichess.org/6GTkjf32#57,,TRUE,https://lichess.org/training/0MVRt
0Ow6e,3rR1k1/1bq3b1/p5Q1/2p4n/8/1PN5/PB1r2PP/4R1K1 b - - 2 26,d8e8 e1e8,1137,103,100,44,mate mateIn1 middlegame oneMove,https://lichess.org/eZx6xSie/black#52,,TRUE,https://lichess.org/training/0Ow6e
0PAVb,6k1/pp1r1p1P/4nQp1/8/6R1/2P5/P5PK/3r4 b - - 0 32,g8h7 g4h4 h7g8 h4h8,1719,278,100,17,endgame mate mateIn2 short,https://lichess.org/xlJArwGE/black#64,,TRUE,https://lichess.org/training/0PAVb
0QlAD,6k1/1p3p1p/p1pr1BbQ/2q1p3/4P3/5PK1/8/3R4 b - - 0 38,d6f6 d1d8 c5f8 d8f8,736,80,90,129,endgame mate mateIn2 short,https://lichess.org/Wp0FQX7g/black#76,,TRUE,https://lichess.org/training/0QlAD
0RNKo,1k2R3/2p2r1p/p1Qp2p1/1p4P1/2r2q2/2R5/PPP5/1K6 b - - 7 33,b8a7 e8a8,1595,78,91,1257,endgame mate mateIn1 oneMove,https://lichess.org/6Mdn6YHz/black#66,,TRUE,https://lichess.org/training/0RNKo
0RpgG,r2qr3/pp2bQpk/1np5/3pR3/3P4/2P4P/PP1N1PP1/R5K1 b - - 0 16,e7f6 e5h5,1277,75,97,516,mate mateIn1 middlegame oneMove,https://lichess.org/2oUWbIJw/black#32,French_Defense French_Defense_Exchange_Variation,TRUE,https://lichess.org/training/0RpgG
0T23A,6k1/r2r3q/1p2pQRp/3p4/3P4/2P4P/5PP1/6K1 b - - 0 32,d7g7 f6d8 g8f7 g6f6,1559,92,100,60,endgame mate mateIn2 short,https://lichess.org/0IS2owIu/black#64,,TRUE,https://lichess.org/training/0T23A
0TP4Q,3r3r/1k4p1/2p3pp/RpbqQ3/5B2/P6P/1P3PP1/R5K1 b - - 3 28,g6g5 e5c7,1220,76,79,182,mate mateIn1 middlegame oneMove,https://lichess.org/pQlodQhm/black#56,,TRUE,https://lichess.org/training/0TP4Q
0UQVs,4kb2/pp5r/4Qp2/5r2/4p3/4P1Pq/PP3P1P/2R3KR b - - 13 30,h7e7 c1c8,1220,78,93,289,master mate mateIn1 middlegame oneMove,https://lichess.org/nTyxQjsq/black#60,,TRUE,https://lichess.org/training/0UQVs
0Wyva,r1b2k2/2pnq1B1/p5Q1/1p1n1P2/3P4/8/PPP3PP/4R1K1 b - - 4 29,e7g7 e1e8,877,77,100,210,master mate mateIn1 middlegame oneMove,https://lichess.org/2CPMsCaD/black#58,,TRUE,https://lichess.org/training/0Wyva
0XqCh,1r2qrk1/1pp2p2/p2b1Qp1/8/4p2R/7P/PP2BPP1/5RK1 b - - 1 27,e8e5 h4h8,1279,79,94,114,mate mateIn1 middlegame oneMove,https://lichess.org/BbS8hqhl/black#54,,TRUE,https://lichess.org/training/0XqCh
0dVrn,r5k1/K2b1ppp/8/p1NqPnB1/3p4/5N2/1PQ2PPP/3R1B1R w - - 5 23,a7b6 d5c6,1454,459,100,4,mate mateIn1 middlegame oneMove,https://lichess.org/GdnKdQ29#45,,TRUE,https://lichess.org/training/0dVrn
0ek70,1Q4k1/r2r2pb/2p1pB2/1p3p1q/3P4/5R2/2P3R1/6K1 b - - 5 37,g8f7 g2g7 f7f6 b8e5,1977,75,97,801,mate mateIn2 middlegame sacrifice short,https://lichess.org/4Owgmdrd/black#74,,TRUE,https://lichess.org/training/0ek70
0h6dR,6Q1/1p2k1P1/p7/P2p1r2/3BpP2/1P2P1R1/7K/5q2 w - - 3 44,g3g2 f5h5 h2g3 f1f3,1092,76,100,242,endgame master mate mateIn2 short,https://lichess.org/KP3imL4k#87,,TRUE,https://lichess.org/training/0h6dR
0iBrx,5Q2/8/6kR/8/6p1/4K3/6r1/q7 b - - 3 56,g6g5 f8f4,1758,77,96,2968,endgame mate mateIn1 oneMove,https://lichess.org/rAwPEqqe/black#112,,TRUE,https://lichess.org/training/0iBrx
0jX4s,4qk2/4r1b1/2pQ1P2/7R/3P4/2P5/1P4P1/5K2 b - - 0 34,g7f6 d6f6 e7f7 h5h8,1196,75,95,821,endgame hangingPiece mate mateIn2 short,https://lichess.org/pQr7CH3H/black#68,,TRUE,https://lichess.org/training/0jX4s
0nSQ6,r4k1r/p1p5/2pq1pQ1/3p4/3P1b2/1B5b/PPP1RP2/4R1K1 b - - 3 22,h8h6 e2e8 a8e8 e1e8,1608,75,100,417,mate mateIn2 middlegame short,https://lichess.org/O2okOW2K/black#44,,TRUE,https://lichess.org/training/0nSQ6
0pVKR,r4r1k/4RN1p/6pQ/2p4n/8/8/pq3PPP/4R1K1 b - - 0 33,f8f7 e7e8 a8e8 e1e8 f7f8 e8f8,1032,77,96,208,long mate mateIn3 middlegame,https://lichess.org/xRKvfINM/black#66,,TRUE,https://lichess.org/training/0pVKR
0qhEP,5qkr/2p5/p4pQp/1p2R3/1P6/6PP/5P1K/8 b - - 1 34,f8g7 e5e8,963,77,100,172,endgame mate mateIn1 oneMove,https://lichess.org/9O1miqGT/black#68,,TRUE,https://lichess.org/training/0qhEP
0qm6j,r1r3k1/1b3p2/p3pQp1/8/1p4P1/3P1Bq1/PP3N2/1R2K2R b K - 2 26,b7f3 h1h8,794,81,100,257,mate mateIn1 middlegame oneMove,https://lichess.org/vQzE3Fel/black#52,,TRUE,https://lichess.org/training/0qm6j
0rsPY,7k/3n2p1/p7/4p3/2P1Qp2/P2PqP2/4P1pr/4BKR1 w - - 0 47,g1g2 h2h1 g2g1 h1g1,1078,76,100,290,endgame mate mateIn2 short,https://lichess.org/zePqnUQY#93,,TRUE,https://lichess.org/training/0rsPY
0sFFw,2bR4/4k1p1/1p5p/p1r2p2/P1PQp3/1P3B1P/5PPK/4q3 b - - 5 31,e4f3 d4d6 e7f7 d8f8,1527,76,93,900,endgame mate mateIn2 short,https://lichess.org/uqVuyaCg/black#62,,TRUE,https://lichess.org/training/0sFFw
0uDlf,3r2kR/5pq1/p4Qp1/1p1rP1P1/7R/P2b3P/1PP4K/8 b - - 1 38,g7h8 h4h8,857,136,100,17,endgame master mate mateIn1 oneMove,https://lichess.org/bVCbmhOS/black#76,,TRUE,https://lichess.org/training/0uDlf
0wkgs,8/pR3p1k/4r1pp/2P5/2P5/3Q1P1q/P4P1P/5K2 w - - 2 30,f1g1 e6e1 d3f1 e1f1,912,80,100,60,endgame mate mateIn2 short,https://lichess.org/iMIfmpTf#59,,TRUE,https://lichess.org/training/0wkgs
0yPrJ,3r2k1/p1p2pp1/2p5/8/2Q1P1p1/2PN1q2/PP3P2/5KR1 w - - 4 28,d3e5 d8d1,1074,89,87,47,endgame mate mateIn1 oneMove,https://lichess.org/TbZV23DL#55,,TRUE,https://lichess.org/training/0yPrJ
12Nr8,r4Rk1/1b5p/p3r1pQ/1p1q2B1/6n1/3B4/PPP3PP/5R1K b - - 0 23,a8f8 f1f8,464,89,89,152,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Je7rfFDr/black#46,,TRUE,https://lichess.org/training/12Nr8
12lYH,r6r/p1R3pp/4p3/P3Q3/2kP4/1pP5/1P4qP/R3K3 b Q - 5 24,c4d3 e1c1 g2d2 d1d2,2361,78,92,1033,castling discoveredAttack endgame mate mateIn2 short,https://lichess.org/F4xUhNGG/black#48,,FALSE,https://lichess.org/training/12lYH
14PPn,8/bp3p1k/2p2Q1p/p3B2P/2qP2r1/P7/1P3P2/3R1K2 w - - 2 34,f1e1 g4e4 e1d2 e4e2,2048,88,75,40,endgame mate mateIn2 short,https://lichess.org/tCbsKbCh#67,,TRUE,https://lichess.org/training/14PPn
15X1K,4r3/1Q5p/p5bk/2p3p1/P1Bp4/1P4Pq/1B1R1P2/6K1 w - - 1 33,b7h1 e8e1 c4f1 e1f1,1074,78,100,78,mate mateIn2 middlegame short,https://lichess.org/x5qkpJhK#65,,TRUE,https://lichess.org/training/15X1K
17t2T,2b3k1/p4r1p/1p4pQ/3pR3/3B2q1/2P1K3/P5PP/8 b - - 0 38,g4g2 e5e8 f7f8 e8f8,753,79,100,280,endgame fork mate mateIn2 short,https://lichess.org/64V0alMH/black#76,,TRUE,https://lichess.org/training/17t2T
186n1,2k5/pp6/3Q1q1p/8/PP3pP1/5P2/6PN/3Rr1K1 w - - 1 33,g1f2 f6h4 g2g3 h4g3,1697,76,100,151,endgame fork mate mateIn2 short,https://lichess.org/Bxsi4n6B#65,,TRUE,https://lichess.org/training/186n1
18l5B,1r6/2k1p3/p2p4/N3P3/2pq4/6Q1/P5P1/1KR5 w - - 4 38,b1c2 b8b2,1494,75,96,3998,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/N82SmjX0#75,,TRUE,https://lichess.org/training/18l5B
1AZvC,r7/pppk1p2/4b2p/7n/3Q2p1/BP3qp1/P1P4P/R3R1K1 b - - 2 22,e6d5 e1e7 d7c6 d4c5,1759,76,93,945,mate mateIn2 middlegame short,https://lichess.org/wFOqPE6m/black#44,,TRUE,https://lichess.org/training/1AZvC
1B5BQ,3r2k1/1pr4p/p4qpQ/3R4/3N1p2/2P5/PP3PP1/4R1K1 b - - 0 29,d8d5 e1e8 f6f8 e8f8,763,81,97,268,endgame mate mateIn2 short,https://lichess.org/XtYoyRaL/black#58,,TRUE,https://lichess.org/training/1B5BQ
1GIT5,4r2k/p1p3R1/4r2P/5p2/2N2Q2/5P1q/PPP5/R5K1 w - - 5 35,f4d4 e6e1 a1e1 e8e1 g1f2 e1f1 f2e3 h3f3 e3d2 f1d1,2305,77,94,920,exposedKing mate mateIn5 middlegame veryLong,https://lichess.org/ZTDsUzZU#69,,TRUE,https://lichess.org/training/1GIT5
1GeXn,8/1kp5/p3Rp1q/1r1n1Pp1/2Q5/8/PP3PnP/5NK1 b - - 2 37,g2f4 c4c6 b7b8 e6e8 b8a7 e8a8,1744,87,89,38,long mate mateIn3 middlegame,https://lichess.org/yCtJ7yBR/black#74,,TRUE,https://lichess.org/training/1GeXn
1HTku,4r3/8/1R3pk1/8/3Q2P1/P4q1P/P4P2/6K1 w - - 0 32,b6b3 e8e1 g1h2 e1h1,1655,76,92,528,endgame mate mateIn2 short,https://lichess.org/dgMGZ6TD#63,,TRUE,https://lichess.org/training/1HTku
1LvAD,2r5/ppr2kp1/1qn1R1Qp/3p4/1P1P3b/2P5/P4PPP/4R1K1 b - - 1 21,f7g8 e6e8 c8e8 e1e8,1143,77,100,85,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/7NkgzWaS/black#42,,TRUE,https://lichess.org/training/1LvAD
1Nug2,4r2R/1pp5/p2pnQR1/4p3/4p1k1/1PPP1rq1/1P2K3/8 b - - 9 38,e6g5 g6g5,874,92,67,85,mate mateIn1 middlegame oneMove,https://lichess.org/2rsCrjt4/black#76,,FALSE,https://lichess.org/training/1Nug2
1Olje,r1bq1b1r/pp1knQ2/2n4p/1B1p4/4PB2/8/PPP2PPP/2KR3R b - - 5 14,d8e8 d1d5,1731,75,91,266,mate mateIn1 middlegame oneMove pin,https://lichess.org/aXWxuLyn/black#28,Vienna_Game Vienna_Game_Other_variations,FALSE,https://lichess.org/training/1Olje
1QCoV,6k1/p4pq1/3p2p1/1P5P/5QP1/3B4/P4R2/bK2r3 w - - 3 31,b1c2 g7c3,939,83,85,62,endgame master masterVsMaster mate mateIn1 oneMove,https://lichess.org/N33HgcUM#61,,TRUE,https://lichess.org/training/1QCoV
1U415,5bk1/p1p3r1/7Q/3pq3/4b3/8/PPP2RPP/7K b - - 1 26,g7g2 f2f8,1730,79,90,507,endgame master mate mateIn1 oneMove,https://lichess.org/dOe3WKGc/black#52,,TRUE,https://lichess.org/training/1U415
1V0jj,r1b3k1/1ppqrp2/3p2RQ/3P3p/p1P1P2p/P2B3P/1P4PK/5R2 b - - 4 26,f7g6 f1f8,1651,81,92,2422,mate mateIn1 middlegame oneMove,https://lichess.org/QaEZm3xQ/black#52,,TRUE,https://lichess.org/training/1V0jj
1W7SL,7k/ppp3p1/4Q2N/1P5K/2P1Pr1q/P7/8/R3R3 w - - 5 32,h5g6 h4h6,1413,78,100,101,endgame mate mateIn1 oneMove,https://lichess.org/DwyW9aqP#63,,TRUE,https://lichess.org/training/1W7SL
1buxu,2k5/p4pp1/1pQ1pq2/8/2Pr4/5P2/4KP1R/r7 b - - 1 40,c8d8 h2h8 d8e7 h8e8,1850,211,59,23,endgame mate mateIn2 short,https://lichess.org/fy898QDZ/black#80,,TRUE,https://lichess.org/training/1buxu
1cGjh,kbR5/1r4pp/QR3n2/5p2/P3p3/4P1P1/5PKP/3qq3 b - - 1 41,b7a7 b6b8,987,83,100,50,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/cSWvtkq9/black#82,,TRUE,https://lichess.org/training/1cGjh
1cKwy,4Q2k/p6r/2p4R/2PpP3/3P1qP1/Pr5P/4K3/8 b - - 1 41,h8g7 h6g6,2005,76,98,517,endgame mate mateIn1 oneMove,https://lichess.org/8AhM1RC7/black#82,,TRUE,https://lichess.org/training/1cKwy
1cTdF,3q2k1/p5p1/b3R2p/3B3P/3P2Q1/6P1/r1r2P2/6K1 b - - 0 30,d8d5 e6e8 g8f7 g4g6,1302,74,100,1259,endgame mate mateIn2 short,https://lichess.org/hbK4aPbZ/black#60,,TRUE,https://lichess.org/training/1cTdF
1gsSo,8/3Q2pp/5p1k/4P2n/pPq1P2P/K7/2r2P2/B5R1 w - - 1 34,d7d5 c2a2,1423,77,89,2708,endgame mate mateIn1 oneMove,https://lichess.org/aoet8yEt#67,,TRUE,https://lichess.org/training/1gsSo
1jEnT,4r3/1p4k1/2n5/p4pR1/5Q1K/PP1p1P2/7P/4rq2 b - - 0 45,g7f7 f4f5 f7e7 g5g7 e7d6 g7d7,1984,78,92,156,endgame exposedKing long mate mateIn3,https://lichess.org/oTkKFcG3/black#90,,TRUE,https://lichess.org/training/1jEnT
1kozs,1q6/5pk1/2p3p1/5p2/2QP4/4N2P/PPR1npK1/4r3 w - - 0 36,g2f2 b8g3,1346,101,70,44,endgame master mate mateIn1 oneMove,https://lichess.org/H4Y3epGm#71,,TRUE,https://lichess.org/training/1kozs
1oHp0,5rk1/1R5p/4p1pQ/2Pp4/4p3/2P4P/6PK/r3q3 b - - 1 31,f8f7 b7b8 f7f8 b8f8,980,77,97,267,endgame mate mateIn2 short,https://lichess.org/yIcefieo/black#62,,TRUE,https://lichess.org/training/1oHp0
1r5X4,3rr3/5p1p/p4Qpk/8/p3qR2/2P4P/PP4P1/5R1K b - - 2 34,e4e7 f4h4,1151,79,87,78,endgame mate mateIn1 oneMove,https://lichess.org/Ft9ZkPYK/black#68,,TRUE,https://lichess.org/training/1r5X4
1rYsy,r2qr2k/ppp2Qp1/3b3B/5R2/4n3/8/PP3PPP/R5K1 b - - 0 18,d8e7 h6g7 h8h7 f5h5,1355,79,78,124,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/xlJWw8nX/black#36,Philidor_Defense Philidor_Defense_Other_variations,TRUE,https://lichess.org/training/1rYsy
1uE1q,8/4R3/p1p3k1/2Bb2P1/3p4/1P1P1rKP/P1P1R3/4Qq2 w - - 1 37,g3h2 f3h3,1663,77,70,387,master mate mateIn1 middlegame oneMove,https://lichess.org/yL1tgJnG#73,,TRUE,https://lichess.org/training/1uE1q
1vOyH,3q1r2/p4Bkp/1p3Rp1/4Q3/4N3/8/PP1p1KPP/2r5 b - - 2 34,d2d1q f6g6 g7f7 g6g7,2135,97,61,48,doubleCheck mate mateIn2 middlegame sacrifice short,https://lichess.org/eccqKXnF/black#68,,TRUE,https://lichess.org/training/1vOyH
1wdvZ,6k1/p2Q2pp/7r/6N1/2q3n1/8/PP4r1/R1BR2K1 w - - 0 26,g1g2 c4e2 g2g3 e2f2 g3g4 h6h4,1749,190,83,8,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/Q5GTyUIm#51,,TRUE,https://lichess.org/training/1wdvZ
1zXP4,5rk1/pp4pp/2p5/1PPp2P1/P1PB4/3QRrPq/3n3P/4R1K1 w - - 1 32,d3d2 f3f1 e1f1 f8f1,939,88,78,43,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/jHtVYH8l#63,,TRUE,https://lichess.org/training/1zXP4
2BuiC,5r1k/1pN4p/p7/2P3p1/1P2Q3/P3Prnq/3R1P2/3R2K1 w - - 0 34,f2g3 f3f1 d1f1 f8f1,1897,75,96,1366,mate mateIn2 middlegame short,https://lichess.org/GGW1qSvy#67,,TRUE,https://lichess.org/training/2BuiC
2EMbj,1k5r/p4p2/1nr5/3p4/P2P1qp1/2Q2P2/6K1/1RR2N2 w - - 0 31,c3c6 f4f3 g2g1 h8h1,1570,74,100,1172,mate mateIn2 middlegame short,https://lichess.org/IbOPJ7ru#61,,TRUE,https://lichess.org/training/2EMbj
2FbVL,4Q3/1R1N4/3p3k/8/K1q5/8/3r4/8 w - - 2 54,a4a5 d2a2 a5b6 a2a6,2122,87,89,37,endgame mate mateIn2 short,https://lichess.org/D2r7fVYv#107,,TRUE,https://lichess.org/training/2FbVL
2FtMr,r3r3/nkp5/3p3p/1R1P3q/6p1/2Q2N2/5PP1/R5K1 b - - 0 32,a7b5 c3c6 b7c8 a1a8,1493,89,63,48,deflection fork mate mateIn2 middlegame short,https://lichess.org/yEcXsJ4F/black#64,,TRUE,https://lichess.org/training/2FtMr
2JabJ,2R1kb2/q3pp2/pQ1p1r2/1n1P4/7N/1P6/P4P2/6K1 b - - 6 35,e8d7 c8d8,1087,78,90,894,mate mateIn1 middlegame oneMove,https://lichess.org/aF6tFtwS/black#70,,TRUE,https://lichess.org/training/2JabJ
2LLhb,3r4/1p2R3/p1k4p/P2p1r2/1PN5/1Q6/K1P5/3q4 b - - 1 38,d5c4 b3c4 f5c5 c4c5,1539,75,81,125,endgame mate mateIn2 short,https://lichess.org/33Dc9gIr/black#76,,TRUE,https://lichess.org/training/2LLhb
2LyV1,3R2k1/7p/6b1/5nP1/p1p2q2/P1Q5/1PP5/1K6 b - - 0 36,g8f7 c3f6,1504,194,25,35,endgame mate mateIn1 oneMove,https://lichess.org/h7U3us4d/black#72,,TRUE,https://lichess.org/training/2LyV1
2McWl,3Q4/2p3p1/p3pr2/1p3p2/8/P3k1q1/1PP5/1K3R2 b - - 15 35,e3e2 d8d1 e2e3 d1d3,1441,76,99,885,endgame mate mateIn2 short,https://lichess.org/zNgHw1O6/black#70,,TRUE,https://lichess.org/training/2McWl
2NRWf,8/4R1pp/4k3/1pQ5/1P5P/2b2qP1/5P1K/3r4 b - - 3 30,e6f6 c5g5,1575,75,100,366,endgame mate mateIn1 oneMove,https://lichess.org/4mVLWHWi/black#60,,TRUE,https://lichess.org/training/2NRWf
2Rw7e,2k1r3/p1p3Qp/4r3/8/7B/2N2bPq/PPP4P/3R1RK1 w - - 0 23,f1f3 e6e1 d1e1 e8e1 f3f1 e1f1,787,83,91,63,long mate mateIn3 middlegame,https://lichess.org/1JHR20XO#45,,TRUE,https://lichess.org/training/2Rw7e
2T3cl,3r3r/1p1k1ppp/8/1Q6/1b1B4/8/PP5P/2RKN2q b - - 9 30,d7e6 b5e5 e6d7 c1c7,1498,75,93,1695,mate mateIn2 middlegame short,https://lichess.org/V25IhC0c/black#60,,TRUE,https://lichess.org/training/2T3cl
2XRlC,1k5r/ppp2R2/7q/PP1p1B2/3P4/4PNp1/3n2Q1/2R3K1 w - - 0 28,f3d2 h6e3 g1f1 h8h1 g2g1 h1g1,1744,75,94,357,exposedKing long master mate mateIn3 middlegame,https://lichess.org/HgcCL1ce#55,,TRUE,https://lichess.org/training/2XRlC
2Xfst,5rk1/1r3p2/3ppRpQ/p1p5/3qP3/P2P3P/6P1/5R1K b - - 0 32,d4d3 f6g6 f7g6 f1f8,1803,75,93,1175,discoveredAttack endgame mate mateIn2 short,https://lichess.org/c0Si5ilA/black#64,,TRUE,https://lichess.org/training/2Xfst
2XokZ,4rrk1/7p/p1p2R1Q/7p/P2p4/3q4/1P4PP/5R1K b - - 0 26,d3e3 f6f8 e8f8 f1f8,616,85,100,264,endgame mate mateIn2 short,https://lichess.org/y66kMDIu/black#52,,TRUE,https://lichess.org/training/2XokZ
2YskY,r4r2/pp3p2/5Pk1/7P/6p1/3P2Q1/PPP1q1P1/1K3R2 b - - 0 29,g6g5 g3f4 g5h5 f1h1 h5g6 h1h6,1762,75,97,878,endgame long mate mateIn3,https://lichess.org/B3tvnGSG/black#58,,TRUE,https://lichess.org/training/2YskY
2ZYUL,r2q3r/ppp2b2/3p1QRk/8/5R2/7P/PPP1B3/2K5 b - - 0 31,f7g6 f4h4,1075,76,100,272,mate mateIn1 middlegame oneMove,https://lichess.org/Mt5BpQUw/black#62,,TRUE,https://lichess.org/training/2ZYUL
2ZkLa,k1r5/1p5p/p7/3PQ3/b4R2/qP6/P1r3PP/1K1R4 w - - 3 31,f4a4 c2c1 d1c1 c8c1,1416,76,92,910,endgame mate mateIn2 short,https://lichess.org/bjBYKfQj#61,,TRUE,https://lichess.org/training/2ZkLa
2bNjY,2r4k/Q5R1/5p1p/3p4/4b1P1/1P3q1P/P4P2/4R1K1 w - - 1 32,e1e4 c8c1 e4e1 c1e1 g1h2 e1h1,1574,75,98,1356,endgame long mate mateIn3,https://lichess.org/jSXZzBuX#63,,TRUE,https://lichess.org/training/2bNjY
2emu1,1r5k/2q1p3/3p2Q1/4p3/1p4P1/7P/rpP5/1K1R1R2 w - - 0 33,b1a2 b8a8 a2b2 c7c3 b2c1 a8a1,2002,75,98,816,endgame exposedKing long mate mateIn3,https://lichess.org/87CUEKVe#65,,TRUE,https://lichess.org/training/2emu1
2groE,r1bq2rk/4bp1p/p2p4/2p1pn2/1p6/3PB2R/PPPNQ1PP/4NRK1 b - - 1 20,f5e3 h3h7 h8h7 e2h5 h7g7 f1f7,1921,75,92,942,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/jP7Pq5L3/black#40,,TRUE,https://lichess.org/training/2groE
2htZi,6k1/1p3r1p/p6Q/5qp1/8/5pPP/5P2/3R2K1 b - - 0 35,f5g6 d1d8 f7f8 d8f8,915,76,100,70,endgame mate mateIn2 short,https://lichess.org/9jeSApca/black#70,,TRUE,https://lichess.org/training/2htZi
2itt9,5rk1/1bq5/p1p2PpQ/1p6/8/PP4b1/1B6/1K1R4 b - - 1 30,c7h7 f6f7 f8f7 d1d8 f7f8 d8f8,1679,76,92,157,advancedPawn exposedKing long mate mateIn3 middlegame,https://lichess.org/Kxf7ybbU/black#60,,TRUE,https://lichess.org/training/2itt9
2oef9,r4rk1/p1p2p2/1p1qbQ1p/8/7R/3B3P/P1P2PP1/6K1 b - - 5 22,e6h3 d3h7 g8h7 h4h6 h7g8 h6h8,1866,77,84,92,attraction fork long mate mateIn3 middlegame sacrifice,https://lichess.org/rEqafW9c/black#44,,TRUE,https://lichess.org/training/2oef9
2p3M6,2r5/p1p3k1/1p1p1pp1/3P4/1P2P1Q1/q4P2/8/4RKBr w - - 0 39,g4c8 a3f3,672,107,90,545,endgame mate mateIn1 oneMove,https://lichess.org/ftMI60Zq#77,,FALSE,https://lichess.org/training/2p3M6
2qAWi,7r/1p3k2/p2b1Bp1/P1pp2P1/4pP2/1P2Pq2/2PP4/R4KQ1 w - - 4 30,g1f2 h8h1,1290,76,98,860,endgame mate mateIn1 oneMove,https://lichess.org/tuYh8x9T#59,,TRUE,https://lichess.org/training/2qAWi
2rqEO,r7/ppp2kR1/3p1P1B/7P/2q5/2P5/3QrP2/2K5 b - - 2 31,f7f6 d2g5 f6e6 g7e7,1565,74,99,1159,endgame mate mateIn2 short,https://lichess.org/7R0XtIJX/black#62,,TRUE,https://lichess.org/training/2rqEO
2zbdJ,k2r4/pp3p1p/2pr2p1/8/N3P2P/qPQ5/P4PB1/1K5R w - - 8 26,e4e5 d6d1 h1d1 d8d1 c3c1 d1c1,827,82,52,127,long mate mateIn3 middlegame queensideAttack,https://lichess.org/qXlPXUlP#51,,TRUE,https://lichess.org/training/2zbdJ
