PuzzleId|FEN|Moves|Rating|RatingDeviation|Popularity|NbPlays|Themes|GameUrl|OpeningTags|PatternMatch|puzzle_ref
EJPHj|2r3k1/p5pp/1p6/6b1/2r5/5PB1/PP1R2PP/1K2R3 w - - 7 26|d2e2 c4c1 e1c1 c8c1|507|96|85|98|endgame mate mateIn2 short|https://lichess.org/2YK6bxtP#51||True|https://lichess.org/training/EJPHj
EKlJn|8/3r1kp1/4p1p1/p1Bp4/Pb6/r6P/2RP1RP1/6K1 b - - 3 30|f7e8 f2f8|507|94|74|237|endgame mate mateIn1 oneMove|https://lichess.org/HG7HrVkR/black#60||True|https://lichess.org/training/EKlJn
84WPN|3r1r2/p1p5/1p3ppk/7P/4p1b1/2Q1P3/PPP2P1R/2Kq2R1 w - - 1 26|g1d1 d8d1|507|104|94|872|endgame master mate mateIn1 oneMove queensideAttack|https://lichess.org/zzGCIR6M#51||True|https://lichess.org/training/84WPN
EbP7R|6k1/p4p2/6p1/2pRB1Kp/r7/5N1P/5bP1/r7 b - - 1 35|a1a3 d5d8 g8h7 d8h8|507|89|72|176|endgame mate mateIn2 short|https://lichess.org/bZ7uZUDI/black#70||True|https://lichess.org/training/EbP7R
q9fK3|2R3k1/p2r1p2/6p1/1p2B2p/1P3P2/P3n3/6P1/6K1 b - - 2 37|g8h7 c8h8|507|96|88|113|endgame mate mateIn1 oneMove|https://lichess.org/dz6eALIl/black#74||True|https://lichess.org/training/q9fK3
f6aGZ|2r4k/2r3pp/7b/3QPP1q/3P4/1B6/PP6/1K3R1R w - - 1 32|h1h5 c7c1 f1c1 c8c1|507|114|97|468|mate mateIn2 middlegame short|https://lichess.org/yZUiZqIx#63||True|https://lichess.org/training/f6aGZ
bMXUI|6k1/pb3p2/4p1p1/7p/3B4/1RK2P2/r4P1P/8 b - - 5 36|b7d5 b3b8 g8h7 b8h8|507|98|97|1123|endgame mate mateIn2 short|https://lichess.org/YhicXQnI/black#72||True|https://lichess.org/training/bMXUI
fIvhY|5k2/2R2p2/3N2pp/3bP3/3r4/6P1/5P1P/6K1 w - - 1 50|h2h3 d4d1 g1h2 d1h1|507|94|91|852|endgame mate mateIn2 short|https://lichess.org/p9ov8S7E#99||True|https://lichess.org/training/fIvhY
aPMK4|3Rq1k1/1p3r1p/rQ3ppB/5b2/2p1p2P/2P3P1/5P2/5K2 b - - 3 34|a6b6 d8e8 f7f8 e8f8|507|83|100|197|endgame hangingPiece mate mateIn2 short|https://lichess.org/HTa57tpd/black#68||True|https://lichess.org/training/aPMK4
8ELo8|r4Qk1/1p4pp/pqnB2b1/8/8/2N5/PPP3PP/2K2R2 b - - 1 22|a8f8 f1f8|507|98|65|115|mate mateIn1 middlegame oneMove|https://lichess.org/vL9ZREmN/black#44||True|https://lichess.org/training/8ELo8
R9Fr6|b2r2k1/6p1/7p/4Q3/1P5P/P5P1/5P2/2R3K1 w - - 0 33|c1c7 d8d1 e5e1 d1e1 g1h2 e1h1|507|105|96|596|endgame long mate mateIn3|https://lichess.org/ycWufrkH#65||True|https://lichess.org/training/R9Fr6
PAB1j|rnb1r1k1/ppp2ppp/8/8/5P1b/3B4/PPP3PP/R1B1K1NR w KQ - 3 12|e1f1 e8e1|507|105|96|417|mate mateIn1 middlegame oneMove|https://lichess.org/arwP4oC1#23|Alekhine_Defense Alekhine_Defense_Other_variations|True|https://lichess.org/training/PAB1j
LbTWP|5rk1/1p4pp/p1pRP3/1b3r2/8/1PN5/P1P3PP/3R2K1 w - - 1 22|e6e7 f5f1 d1f1 f8f1|507|95|98|574|endgame mate mateIn2 short|https://lichess.org/H3wK9dmX#43||True|https://lichess.org/training/LbTWP
hESf6|r3kb1r/pbpp2p1/1p2p3/5pq1/3P4/2P1PNP1/PPQ1BP2/R4RK1 w kq - 1 16|f3g5 h8h1|507|97|87|134|mate mateIn1 middlegame oneMove|https://lichess.org/YPR4LrPi#31|Dutch_Defense Dutch_Defense_Other_variations|True|https://lichess.org/training/hESf6
j4jC9|1n4k1/1r2pr1p/pq2Q1pB/1pp1Pp2/8/2P5/PP1R1PPP/3R2K1 b - - 1 21|b6e6 d2d8 f7f8 d8f8|507|90|86|162|kingsideAttack mate mateIn2 middlegame short|https://lichess.org/EZTxIDeJ/black#42||True|https://lichess.org/training/j4jC9
Gccic|8/8/p4k2/1pR5/7P/2P2bP1/PP3P2/3r2K1 w - - 5 40|g1h2 d1h1|507|100|92|886|endgame mate mateIn1 oneMove|https://lichess.org/EHZT0mrd#79||True|https://lichess.org/training/Gccic
EXszZ|1k1r4/pp3ppp/8/2RPb3/1P6/q3P1PB/5P1P/2R3K1 b - - 1 24|a3b4 c5c8 d8c8 c1c8|507|84|67|144|endgame mate mateIn2 queensideAttack short|https://lichess.org/XTiNSiss/black#48||True|https://lichess.org/training/EXszZ
YzhYU|1r3k2/5p2/3R1p1p/p3pP2/4P3/6P1/N1b1B2P/Kr2R3 w - - 3 34|e1b1 b8b1|507|89|100|302|endgame master mate mateIn1 oneMove|https://lichess.org/kngo0gds#67||True|https://lichess.org/training/YzhYU
