PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,puzzle_ref
KMcVE,r3kbnr/1p2pppp/2n5/1p1Nqb2/P4P2/8/1PP1N1PP/R1BQK2R b KQkq - 0 11,e5e6 d5c7,691,104,95,748,mate mateIn1 middlegame oneMove,https://lichess.org/OWdxg5Nv/black#22,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation,True,https://lichess.org/training/KMcVE
jLoBH,3rkbnr/ppp1pppp/2q5/1B1N4/8/7P/PPP2PP1/R1BQK2R b KQk - 1 11,c6b5 d5c7,692,93,96,165,mate mateIn1 middlegame oneMove,https://lichess.org/bGTzQuww/black#22,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation,True,https://lichess.org/training/jLoBH
DpHBY,r4rk1/ppB3p1/8/5pq1/6np/P6B/1PP2P1P/R2Q1R1K w - - 0 24,f1g1 g4f2,692,106,82,372,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/pWyVhyYA#47,,True,https://lichess.org/training/DpHBY
TjXA0,r1bqk2r/pp2bppp/4pn2/2p5/2PnP3/2N4P/PPQ1NPP1/R1B1KB1R w KQkq - 1 9,c1e3 d4c2,697,83,100,467,hangingPiece mate mateIn1 oneMove opening,https://lichess.org/dpnAWnXC#17,French_Defense French_Defense_Kings_Indian_Attack,True,https://lichess.org/training/TjXA0
6F4vy,r1b4k/1pp3pp/p2bP3/3P1Pq1/2B1p1n1/2B1P2Q/PP5P/R4R1K w - - 3 25,f1g1 g4f2,697,106,90,100,mate mateIn1 middlegame oneMove,https://lichess.org/nTozKItW#49,,True,https://lichess.org/training/6F4vy
aIE5v,4k2r/1b2bppp/pq1ppn1P/6B1/1n1NP1P1/2r2P2/1PPQ4/2KR1B1R w k - 0 16,b2c3 b4a2,698,81,88,90,mate mateIn1 middlegame oneMove,https://lichess.org/WVR24OiG#31,Sicilian_Defense Sicilian_Defense_Najdorf_Variation,True,https://lichess.org/training/aIE5v
2hnKu,4kbnr/pp3ppp/1q2p3/3pP3/1n1N4/2r1B3/PPPQ1PPP/2KR3R w k - 0 13,b2c3 b4a2,699,90,98,894,mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/euISeLRM#25,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation,True,https://lichess.org/training/2hnKu
zDGMV,r4rk1/pp1npp1p/1q1p2pB/2pP4/1n2P3/P1b2B1P/1PPQ1PP1/2KR3R w - - 0 14,b2c3 b4a2,700,110,97,595,mate mateIn1 middlegame oneMove,https://lichess.org/7QjabGgZ#27,Modern_Defense Modern_Defense_Other_variations,True,https://lichess.org/training/zDGMV
xWcq0,r1bqk2r/ppp3pp/8/5p2/1b1n4/2P2N2/P1Q1PPPP/R1B1KB1R w KQkq - 0 10,c3b4 d4c2,701,104,95,92,hangingPiece mate mateIn1 oneMove opening,https://lichess.org/jM4H9bwP#19,Zukertort_Opening Zukertort_Opening_Ross_Gambit,True,https://lichess.org/training/xWcq0
dYbPo,r3kbnr/p2bpppp/2N5/2pN3q/8/8/PP2PPPP/R1BQKB1R b KQkq - 2 10,d7c6 d5c7,702,79,100,259,mate mateIn1 oneMove opening,https://lichess.org/jsKJc5FP/black#20,Queens_Gambit_Declined Queens_Gambit_Declined_Austrian_Defense,True,https://lichess.org/training/dYbPo
