PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,puzzle_ref
CZiau,4kr2/1b2ppQp/1n3np1/1N6/1p2P3/1P2qP2/6PP/R1rR3K b - - 3 30,c1a1 b5c7,1181,107,58,51,master mate mateIn1 middlegame oneMove,https://lichess.org/g04xZAIp/black#60,,True,https://lichess.org/training/CZiau
BzfjT,3rk2r/ppp2ppp/1bP5/8/4P3/2P2N1b/P3BPnP/RNB2K1R w k - 0 13,h1g1 g2e3 f1e1 e3c2,1181,82,92,3541,doubleCheck mate mateIn2 middlegame short,https://lichess.org/vhRYXQKL#25,Russian_Game Russian_Game_Other_variations,True,https://lichess.org/training/BzfjT
D7uZo,8/8/5p2/1P1RpNpk/4P3/5PKP/1r1n4/8 w - - 5 66,d5d6 d2f1,1181,78,93,2422,endgame master mate mateIn1 oneMove,https://lichess.org/hyG8Qgy8#131,,True,https://lichess.org/training/D7uZo
zc6cd,8/ppQnRpk1/2p3r1/3p4/3P2nP/2P4K/PP3PPq/8 w - - 0 33,c7h2 g4f2,1181,76,82,184,endgame mate mateIn1 oneMove,https://lichess.org/CB6pmdR3#65,,True,https://lichess.org/training/zc6cd
nb1l6,8/pp2r3/6kp/5n2/4N1RP/4r3/1PP2K2/8 b - - 6 49,g6h5 e4f6,1181,75,100,951,endgame mate mateIn1 oneMove,https://lichess.org/wsPNTlqs/black#98,,True,https://lichess.org/training/nb1l6
cxdNU,5r1k/4bB2/1p5p/2p1PQ2/2PpP1RP/1P4PK/r3n3/8 w - - 4 39,f5g6 e2g1,1181,78,92,1731,master mate mateIn1 middlegame oneMove,https://lichess.org/3TYj34Xz#77,,True,https://lichess.org/training/cxdNU
ghtsg,6k1/R5p1/6pp/3p3n/3P2KP/PN3P2/6r1/8 w - - 1 37,g4h3 h5f4,1181,78,93,253,endgame mate mateIn1 oneMove,https://lichess.org/g2asWVwF#73,,True,https://lichess.org/training/ghtsg
jx3Gr,1k4nr/3R2pp/b3pb2/8/N7/4B3/PP3PPP/6K1 b - - 1 24,a6b5 e3a7 b8c8 a4b6,1181,75,88,604,mate mateIn2 middlegame short,https://lichess.org/uITcX6pU/black#48,,True,https://lichess.org/training/jx3Gr
RnUoo,7k/pp2r3/2p5/5nN1/1PPp2p1/P2P2p1/3B1PKb/3R4 w - - 0 30,f2g3 e7e2 g2f1 f5g3,1182,76,93,3822,deflection endgame mate mateIn2 short,https://lichess.org/w5g4bzi4#59,,True,https://lichess.org/training/RnUoo
rvNQm,8/pp4b1/2p1k3/7R/2P1nR2/1P2P3/P1Kr2P1/8 w - - 4 37,c2c1 g7b2 c1b1 e4c3,1182,80,93,1517,endgame mate mateIn2 short,https://lichess.org/Cpu7GwGi#73,,True,https://lichess.org/training/rvNQm
CDa1j,R7/pp4pk/6bp/2n5/2p3P1/2P2P1P/PP1B1r2/3K3R w - - 8 32,d2e3 g6c2 d1c1 c5d3,1182,79,71,110,endgame mate mateIn2 short,https://lichess.org/fyVFkzdU#63,,True,https://lichess.org/training/CDa1j
lSQdZ,3r2kr/1q6/pp2pRQp/3N4/P1P5/6P1/1n5P/6K1 b - - 2 26,b7g7 d5e7,1183,88,100,63,mate mateIn1 middlegame oneMove pin,https://lichess.org/I3zaDQnq/black#52,,True,https://lichess.org/training/lSQdZ
IOjRO,4N2k/3rp1RP/6p1/p1p1n1P1/1pP5/bP2P3/P1K5/8 b - - 0 35,e7e6 g7g8 h8h7 e8f6,1183,78,94,999,endgame mate mateIn2 short,https://lichess.org/esN4lrQA/black#70,,True,https://lichess.org/training/IOjRO
oFBJD,6k1/6p1/p2qNp2/3P3Q/2p3R1/2P3PP/8/4n1rK w - - 2 43,h1h2 e1f3,1183,76,100,198,endgame master mate mateIn1 oneMove,https://lichess.org/ZLR8o4Z6#85,,True,https://lichess.org/training/oFBJD
