PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,PatternMatch,puzzle_ref
hJH7O,r3kb1r/pR3ppp/4p1b1/2p1n1B1/3P2P1/7P/q1P1BP2/3QK2R b Kkq - 0 16,c5d4 e2b5 e5c6 b5c6,1043,76,100,151,mate mateIn2 middlegame short,https://lichess.org/6PSQEuJM/black#32,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation,True,https://lichess.org/training/hJH7O
JerQs,4b1k1/6R1/p5pK/3pB2p/3P3P/5rP1/8/8 b - - 1 44,g8f8 e5d6,1044,79,100,286,endgame master mate mateIn1 oneMove,https://lichess.org/2HnW7j0p/black#88,,True,https://lichess.org/training/JerQs
obNc4,8/8/1kpb1p1R/p2B1Pp1/P5P1/7P/1Pp4r/2K1R3 w - - 4 36,d5b3 d6f4 e1e3 f4e3,1045,102,94,672,endgame mate mateIn2 short,https://lichess.org/VpBD8gge#71,,True,https://lichess.org/training/obNc4
e6S6M,7k/3R4/p5p1/1pp3B1/3br3/P4K2/BP5P/n7 b - - 1 25,e4e5 g5f6,1045,76,84,299,endgame mate mateIn1 oneMove,https://lichess.org/xQAid5Fy/black#50,,True,https://lichess.org/training/e6S6M
5QWcX,8/7p/1pR3k1/6p1/3Pr3/pB2rNK1/P7/8 b - - 2 47,g6h5 b3f7,1045,97,100,65,endgame mate mateIn1 oneMove,https://lichess.org/mUxwygkH/black#94,,True,https://lichess.org/training/5QWcX
OCXly,4k1n1/5pp1/B5p1/6B1/4P3/2b3P1/Pr5r/RR4K1 w - - 0 24,a6f1 c3d4 g5e3 d4e3,1047,85,94,3648,mate mateIn2 middlegame short,https://lichess.org/nEctawWs#47,,True,https://lichess.org/training/OCXly
SO8kX,2rk4/1R1n1p2/4b1p1/pB1p3p/P3p3/2P5/2PB1PPP/6K1 b - - 5 30,d7e5 d2g5 f7f6 g5f6,1048,75,90,268,endgame mate mateIn2 short,https://lichess.org/SW4lgqp2/black#60,,True,https://lichess.org/training/SO8kX
NPKVa,k7/1R2q1bp/P3p3/P1p2p2/Q1P1p3/6P1/2r4r/4RBK1 w - - 1 31,b7e7 g7d4 e1e3 d4e3,1049,162,89,21,mate mateIn2 middlegame short,https://lichess.org/jsCCmCld#61,,True,https://lichess.org/training/NPKVa
4JWuV,5rk1/2p2p2/5BPp/3Np3/4P3/3P1P1P/R1b4r/2b1K1R1 w - - 3 31,g6g7 c1d2 e1f1 c2d3,1049,76,100,512,mate mateIn2 middlegame short,https://lichess.org/rcg2A8Gj#61,,True,https://lichess.org/training/4JWuV
05kbe,8/p4R1p/k1p1Bp2/Pp3Pp1/1P6/K1P1P3/3r3P/1r6 b - - 7 34,d2h2 e6c8,1050,82,85,123,endgame mate mateIn1 oneMove,https://lichess.org/3bNOptfd/black#68,,True,https://lichess.org/training/05kbe
hhqpJ,1Q6/B5R1/7p/5p2/4pk2/1r6/4K3/8 b - - 0 42,b3b8 a7b8,1050,97,56,59,endgame mate mateIn1 oneMove,https://lichess.org/vzhf9d8S/black#84,,True,https://lichess.org/training/hhqpJ
Gk5k9,8/5pkp/1R4p1/P2pPp2/1b1P1K2/1r3N2/5PPP/8 w - - 7 30,f3e1 b4d2,1051,76,95,980,endgame mate mateIn1 oneMove,https://lichess.org/9uWr1vtZ#59,,True,https://lichess.org/training/Gk5k9
8dLdm,8/p1R4k/1p1B2p1/3pPbbp/3P1p2/1P5P/P5r1/3K4 b - - 5 36,h7h6 d6f8,1052,110,71,72,endgame mate mateIn1 oneMove,https://lichess.org/xco44583/black#72,,True,https://lichess.org/training/8dLdm
icFiB,3r1k2/2R5/p5N1/1p3BP1/1b1p1P1P/8/Pn2p1K1/8 b - - 1 57,f8g8 f5e6,1052,78,86,220,endgame mate mateIn1 oneMove,https://lichess.org/USSTONQ8/black#114,,True,https://lichess.org/training/icFiB
ZPjbd,4r2k/1p6/pq2P1pp/P3p2n/4PbP1/1P3P1Q/2r5/RN3BKR w - - 0 29,a5b6 f4e3,1052,81,90,400,mate mateIn1 middlegame oneMove,https://lichess.org/tk8eb9de#57,,True,https://lichess.org/training/ZPjbd
8JGKo,r4b1r/4pB1p/pk4p1/1p6/4p1b1/2P1Bn2/PP3R1P/3K4 b - - 5 28,b6a5 b2b4 a5a4 f7b3 a4a3 e3c1,1052,81,82,434,long mate mateIn3 middlegame,https://lichess.org/CwSHNDRZ/black#56,,True,https://lichess.org/training/8JGKo
V4wf0,3r3r/1p6/p1p2p2/2Bp2kp/1R6/P6P/KPB5/8 b - - 3 44,b7b5 c5e3,1053,80,88,289,endgame mate mateIn1 oneMove,https://lichess.org/A003QXsW/black#88,,True,https://lichess.org/training/V4wf0
uNmlu,rkb4r/p4Rp1/2BQ4/2B5/6pq/P1NP2b1/1P2P3/R5K1 b - - 6 28,g3d6 c5d6,1054,80,80,149,master mate mateIn1 middlegame oneMove queensideAttack,https://lichess.org/1ZAwldm1/black#56,,True,https://lichess.org/training/uNmlu
yRKnU,1R5r/p2knp2/4p1p1/1P1pPpP1/3K1P1b/r6P/3N2B1/7R w - - 2 31,b8h8 h4f2,1055,81,92,835,mate mateIn1 middlegame oneMove,https://lichess.org/MSBRGB43#61,,True,https://lichess.org/training/yRKnU
mdqbl,5r1k/pp1Rr1pp/2p2bp1/8/8/1QP3P1/PP3qBP/3R2K1 w - - 0 20,g1f2 f6d4,1055,78,95,634,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/NYspi7HN#39,,True,https://lichess.org/training/mdqbl
BKQdp,1r3b1k/3Q2pp/p7/4p3/4P3/3B4/P4r1R/1KnR4 w - - 0 29,b1c1 f8a3,1057,82,41,101,master mate mateIn1 middlegame oneMove,https://lichess.org/RATrZTBp#57,,True,https://lichess.org/training/BKQdp
vTUP1,2k1B3/p2R4/2p5/1p6/1P2p1p1/PKP1PbP1/6r1/8 w - - 8 37,d7a7 f3d1,1057,93,89,100,endgame master mate mateIn1 oneMove,https://lichess.org/fKplWQH3#73,,True,https://lichess.org/training/vTUP1
TPDCI,r5k1/ppBnRp1p/3P2pb/8/PPB3b1/2PP4/2K4r/RN6 w - - 5 26,c2b3 g4d1 b3a3 h6c1,1057,76,99,736,mate mateIn2 middlegame short,https://lichess.org/FFVmTOtn#51,,True,https://lichess.org/training/TPDCI
5Tsfo,2r3k1/1b1Q2bp/1p6/5ppP/1n6/1N1P1NP1/r5P1/1K1R3R w - - 0 28,d3d4 b7e4 d1d3 e4d3,1058,75,84,244,mate mateIn2 middlegame queensideAttack short,https://lichess.org/W1x6X0wA#55,,True,https://lichess.org/training/5Tsfo
5yj6l,4k3/1pp3pp/p7/2b1P1P1/3nr3/P7/1PP3P1/R1B2R1K w - - 0 30,b2b4 e4h4 h1g1 d4e2,1060,78,96,372,doubleCheck endgame mate mateIn2 short,https://lichess.org/YduUDHKY#59,,True,https://lichess.org/training/5yj6l
G8EPL,8/6kp/P5p1/2pBp3/2bbP2P/8/1Pp2rP1/2K4R w - - 0 36,d5c4 d4e3,1060,77,96,556,endgame mate mateIn1 oneMove,https://lichess.org/yX15Rcky#71,,True,https://lichess.org/training/G8EPL
CkP2y,1R1R4/5p2/2B2kp1/2pP4/2b1P3/r3K2P/5N2/8 w - - 7 41,e3f4 g6g5 f4g4 c4e2,1060,83,93,497,endgame master mate mateIn2 short,https://lichess.org/Umag1Sxs#81,,True,https://lichess.org/training/CkP2y
3pobG,5R1Q/ppk5/2p5/8/8/3b2r1/PP2r3/2R3K1 w - - 3 44,g1h1 d3e4 f8f3 e4f3,1065,75,96,5804,endgame mate mateIn2 short,https://lichess.org/2uob8Tpn#87,,True,https://lichess.org/training/3pobG
Wr3GV,2R5/2R5/2p5/1b2k1P1/7P/2r3K1/8/8 w - - 1 64,g3g4 b5e2,1068,76,97,777,endgame mate mateIn1 oneMove,https://lichess.org/XTe3dDKW#127,,True,https://lichess.org/training/Wr3GV
qIxfk,8/3n1pp1/R6p/1B1pk3/Pp3P2/4K3/1r4P1/8 b - - 0 34,e5f5 b5d7,1068,76,81,461,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/iXKWpj8v/black#68,,True,https://lichess.org/training/qIxfk
edYd0,r5k1/1R6/3p2Nb/7p/1pB1P1bP/qp1P4/P5P1/1K6 b - - 2 32,d6d5 c4d5 g4e6 d5e6,1069,76,100,299,mate mateIn2 middlegame short,https://lichess.org/DZdiniNg/black#64,,True,https://lichess.org/training/edYd0
MpkjA,2r4r/5ppp/pRk1pn2/2P5/p2B4/8/4K1PP/3R4 b - - 4 27,c6c7 d4e5,1069,79,82,377,endgame mate mateIn1 oneMove,https://lichess.org/i8YVhRYn/black#54,,True,https://lichess.org/training/MpkjA
gVng7,6B1/p7/3p4/1bbR2k1/7p/6B1/Pr3PP1/6K1 b - - 1 45,g5g4 g8e6,1070,77,88,47,endgame mate mateIn1 oneMove,https://lichess.org/qd3on8w8/black#90,,True,https://lichess.org/training/gVng7
owwhl,8/1R3P2/2pk1K2/p5r1/2P5/8/6r1/8 b - - 1 52,g5g3 f7f8b,1071,84,96,476,advancedPawn endgame master masterVsMaster mate mateIn1 oneMove promotion,https://lichess.org/glAPDEfg/black#104,,True,https://lichess.org/training/owwhl
jQXLF,3r4/ppp1k1qB/7R/n1P5/8/2p1R3/P5PP/6K1 b - - 6 34,e7d7 h7f5,1071,91,92,61,endgame mate mateIn1 oneMove,https://lichess.org/AXFf81MU/black#68,,True,https://lichess.org/training/jQXLF
hTYbc,r1b1r3/pp4pp/2p1k3/3nP3/8/6B1/PPP3PP/3R1RK1 b - - 1 19,d5b6 d1d6 e6e7 g3h4 g7g5 h4g5,1072,84,94,1995,exposedKing long mate mateIn3 middlegame,https://lichess.org/Pu1r2f1a/black#38,Rat_Defense Rat_Defense_Harmonist,True,https://lichess.org/training/hTYbc
cUOH3,3B2k1/1R3p2/6n1/4pBPp/2b1P2P/6PK/2r5/8 w - - 9 37,b7b8 c4f1,1072,80,90,356,endgame mate mateIn1 oneMove,https://lichess.org/Q1xDft4m#73,,True,https://lichess.org/training/cUOH3
g9an8,r4r2/ppq2k1p/2p5/3P1p2/8/5BR1/PP3PK1/4R3 b - - 2 26,f7f6 e1e6 f6f7 f3h5,1073,81,66,57,endgame mate mateIn2 short,https://lichess.org/3bVzqSvb/black#52,,True,https://lichess.org/training/g9an8
5V2Ur,r3r3/8/p3p1R1/1p3nPp/2R3kP/2B1p3/PP1p2P1/6K1 b - - 1 40,g4g3 c3e5,1074,75,84,195,endgame mate mateIn1 oneMove,https://lichess.org/NJ8X78BI/black#80,,True,https://lichess.org/training/5V2Ur
w4GKP,r3r1k1/R7/2p1pn2/1p3b2/8/2P3R1/1P3PB1/2B3K1 b - - 5 32,g8f8 c1h6,1074,77,99,946,master mate mateIn1 middlegame oneMove,https://lichess.org/dgufqHlB/black#64,,True,https://lichess.org/training/w4GKP
RbaCu,7k/pQ4pp/3p4/7b/2P5/2r3B1/P3rP1P/R1K3R1 w - - 3 27,c1b1 h5g6 b7e4 g6e4,1074,79,85,265,mate mateIn2 middlegame short,https://lichess.org/TKzqXEkM#53,,True,https://lichess.org/training/RbaCu
wsTMo,8/pR2Rp2/6pk/8/b4PKP/6P1/P6r/6b1 w - - 7 42,e7f7 a4d1,1075,80,97,2973,endgame mate mateIn1 oneMove,https://lichess.org/2wDsHcq0#83,,True,https://lichess.org/training/wsTMo
x6qZO,8/1R5k/2p2K2/2B2b1p/4r3/8/r4P2/3q4 b - - 3 45,h7h6 c5f8,1077,76,89,245,endgame master mate mateIn1 oneMove,https://lichess.org/n9Ce7cJQ/black#90,,True,https://lichess.org/training/x6qZO
rj0bs,8/8/1R5k/p1p2p2/P1Bb4/1P4KP/2r5/8 b - - 5 44,h6g5 h3h4 g5h5 c4f7,1078,99,93,1975,endgame mate mateIn2 short,https://lichess.org/XZdhunaJ/black#88,,True,https://lichess.org/training/rj0bs
Vskj0,1rq2r1k/4R3/5Qpp/1p1B4/1P6/2B3Pb/5P2/1R4K1 b - - 0 27,f8f6 c3f6,1078,85,77,151,master mate mateIn1 middlegame oneMove,https://lichess.org/E8uosgD0/black#54,,True,https://lichess.org/training/Vskj0
Uetts,8/R4k1p/1Br1p1p1/p4p2/5P2/P1b2P2/7P/7K b - - 5 38,f7f6 b6d8,1078,88,82,57,endgame mate mateIn1 oneMove,https://lichess.org/dMZ2Xin7/black#76,,True,https://lichess.org/training/Uetts
Ca1cz,7Q/kpp5/6P1/p2b4/3p1P2/1P6/Pb2r3/1K4RR w - - 1 40,g1d1 d5e4 d1d3 e4d3,1078,92,71,67,endgame fork mate mateIn2 short,https://lichess.org/at4GRkdq#79,,True,https://lichess.org/training/Ca1cz
CFBdW,3r1r2/k5p1/3P1p2/2K2b2/3R4/5BBP/1p3PP1/8 b - - 2 33,b2b1q d4a4 a7b8 d6d7,1078,76,99,1007,advancedPawn discoveredAttack mate mateIn2 middlegame short,https://lichess.org/LaHArHGi/black#66,,True,https://lichess.org/training/CFBdW
nHq0M,8/p1r4p/3b2p1/R4p2/2B1p1k1/1P4P1/P4K1P/8 b - - 12 36,f5f4 c4e6,1079,85,81,44,endgame master mate mateIn1 oneMove,https://lichess.org/zDNF6mq1/black#72,,True,https://lichess.org/training/nHq0M
0LveI,7k/3R4/3p1Np1/7p/1b2P1K1/1r5P/7P/8 w - - 0 38,g4f4 b4d2,1080,80,86,137,endgame mate mateIn1 oneMove,https://lichess.org/H5KNpit4#75,,True,https://lichess.org/training/0LveI
RbPPr,3Q4/p5k1/6p1/2P2p2/3brBb1/6P1/PP5K/R7 w - - 5 33,d8a5 e4e2 h2h1 g4f3,1081,169,67,7,endgame mate mateIn2 short,https://lichess.org/fgh9k2Aq#65,,True,https://lichess.org/training/RbPPr
9Of6A,8/6b1/6pk/p1BRP1Np/3P1Pb1/3K2r1/8/8 w - - 0 38,d3c4 g4e2,1082,79,85,121,endgame mate mateIn1 oneMove,https://lichess.org/iRC01erQ#75,,True,https://lichess.org/training/9Of6A
Syfhu,5k2/1RR5/p4P2/3p2PK/3Pr3/2P5/4b3/8 w - - 3 55,h5h6 e4h4 h6g6 e2d3,1083,76,89,1093,endgame mate mateIn2 short,https://lichess.org/eIjW4sFG#109,,True,https://lichess.org/training/Syfhu
7QiSR,8/5Rpk/5P1p/p7/P3P3/4B2P/r5bb/2R2K2 w - - 3 37,f1e1 h2g3 e3f2 g3f2 e1d1 g2f3,1083,76,100,78,attackingF2F7 endgame exposedKing long mate mateIn3,https://lichess.org/FncZcbRs#73,,True,https://lichess.org/training/7QiSR
8NFcR,4r3/1p6/p1bR4/4npk1/1P6/1B3pP1/P6P/5K2 b - - 1 32,e5g4 h2h4 g5h5 b3f7,1083,75,89,265,endgame mate mateIn2 short,https://lichess.org/jY9u9RiB/black#64,,True,https://lichess.org/training/8NFcR
eL3uZ,3r1r1k/4R3/1B2R3/2p3P1/2P1K2P/1P6/5b2/8 w - - 5 44,g5g6 d8d4 e4e5 f2g3,1084,76,99,591,endgame mate mateIn2 short,https://lichess.org/NpHokjgu#87,,True,https://lichess.org/training/eL3uZ
zksKv,8/8/p1R2k2/bp2p3/1B3pP1/5K2/r7/8 b - - 1 61,f6g5 b4e7,1085,79,86,348,endgame mate mateIn1 oneMove,https://lichess.org/NCJZIAKC/black#122,,True,https://lichess.org/training/zksKv
UgNmm,r1b2r2/pp3p1k/1np2PpQ/2q1P3/2PR4/6P1/PB4BP/5R1K b - - 0 25,h7h6 d4h4 h6g5 b2c1 c5e3 c1e3,1085,88,91,672,long mate mateIn3 middlegame,https://lichess.org/aIstvp2T/black#50,,True,https://lichess.org/training/UgNmm
iE2Mv,5r2/p3b1pp/3k4/1p1nN3/3p1P2/P2P3P/1Pr1N1P1/3RKB1R w K - 1 26,e2d4 e7h4 g2g3 h4g3,1086,84,95,14956,mate mateIn2 middlegame short,https://lichess.org/vPNcj6Ot#51,,True,https://lichess.org/training/iE2Mv
HBosw,7k/Q6p/3p4/B4p1b/2PbrP2/PP4PP/7K/8 w - - 3 35,a5b6 e4e2 h2h1 h5f3,1086,77,88,254,endgame mate mateIn2 short,https://lichess.org/Vn72ynws#69,,True,https://lichess.org/training/HBosw
3us06,3rq3/1kp2R2/2np4/4p1Nr/P1B1P1b1/2PPP1p1/3N2P1/1R4K1 b - - 1 22,b7c8 c4a6,1088,77,93,92,mate mateIn1 middlegame oneMove,https://lichess.org/KBKu7R3U/black#44,,True,https://lichess.org/training/3us06
mFCrW,7R/kp6/pbp3rP/8/8/4pB2/PPP3P1/4R2K w - - 3 49,h6h7 g6h6 f3h5 h6h5 h1g1 e3e2,1088,75,100,211,advancedPawn discoveredAttack endgame long mate mateIn3,https://lichess.org/982MSl5w#97,,True,https://lichess.org/training/mFCrW
SvmiQ,b5k1/3N1pp1/1p6/5P2/7R/7P/1Pr4b/3R2K1 w - - 2 47,g1f1 a8g2 f1e1 h2g3,1088,78,89,450,endgame mate mateIn2 short,https://lichess.org/mBEyUBir#93,,True,https://lichess.org/training/SvmiQ
cltvP,1R6/5pk1/8/2P5/6b1/1B5n/Pr6/4R2K w - - 2 42,c5c6 g4f3,1089,77,74,131,endgame mate mateIn1 oneMove,https://lichess.org/stKarNnQ#83,,True,https://lichess.org/training/cltvP
yhWFx,8/1p1r3r/p1p2p2/P1BP2kP/2b1P2R/2P5/3K4/7R b - - 0 46,c6d5 c5e3,1090,75,97,426,endgame mate mateIn1 oneMove,https://lichess.org/2ERRID3B/black#92,,True,https://lichess.org/training/yhWFx
Bz7MS,2b5/1p1k3p/1p2p1pN/8/2P5/4nr2/rb2BP1P/1R2K2R w K - 0 19,e2f3 b2c3,1092,86,94,1421,mate mateIn1 middlegame oneMove,https://lichess.org/96JDOXAJ#37,,True,https://lichess.org/training/Bz7MS
dULdh,6k1/6p1/p4pPp/1p3PbP/1P1R4/2PR2B1/PK2r3/6r1 w - - 9 34,b2b3 g1b1 b3a3 g5c1,1092,90,91,1688,endgame mate mateIn2 short,https://lichess.org/wwrQ6eHI#67,,True,https://lichess.org/training/dULdh
Sdnuc,8/5R2/4p1N1/p6p/1b2kPP1/7P/r6K/8 w - - 0 40,h2g3 b4e1,1092,84,94,1620,endgame mate mateIn1 oneMove,https://lichess.org/uWAMcJ2d#79,,True,https://lichess.org/training/Sdnuc
atSET,r5k1/pp1nP2R/6P1/8/2p1p1b1/b1N1P3/P4PP1/4KB2 b - - 0 25,a3b4 f1c4 g4e6 c4e6,1092,77,89,186,mate mateIn2 middlegame short,https://lichess.org/WkZrzzke/black#50,,True,https://lichess.org/training/atSET
PqGq2,5N2/7r/3R4/4p1pk/4Pb1p/PBP2P2/KP6/6r1 b - - 5 41,h7h8 b3f7,1094,79,100,61,endgame mate mateIn1 oneMove,https://lichess.org/s7vT3UB6/black#82,,True,https://lichess.org/training/PqGq2
5gxfV,8/3R4/p1r2pk1/1nB5/1P3PK1/8/8/8 b - - 3 50,c6c7 f4f5 g6h6 c5f8,1095,77,100,246,endgame mate mateIn2 short,https://lichess.org/3GeI1tuW/black#100,,True,https://lichess.org/training/5gxfV
BfQ7U,1k1r4/pp2Np2/5p1p/3p4/8/P2P1PN1/bP4rP/2K1R2R w - - 1 23,e7f5 d8c8 c1d1 a2b3,1096,75,100,427,mate mateIn2 middlegame short,https://lichess.org/gGGjOkqO#45,,True,https://lichess.org/training/BfQ7U
t9Usp,8/pB2k1p1/3p3p/4p1p1/4P1b1/P4r2/1PPP1b1P/R1BK3R w - - 2 23,c2c3 f3c3,1100,76,96,4702,discoveredAttack mate mateIn1 middlegame oneMove,https://lichess.org/bFij9Szt#45,,True,https://lichess.org/training/t9Usp
FWCIc,8/3k4/1p2p1B1/p2p4/P2P4/KPP5/3b3r/5R2 w - - 0 44,f1f3 d2c1,1102,101,33,35,endgame mate mateIn1 oneMove,https://lichess.org/BdFg5L3B#87,,True,https://lichess.org/training/FWCIc
ExBT0,7r/pR6/P1k1p1B1/3nP3/3Pp1b1/4P3/5K2/7N b - - 0 42,h8h1 g6e8,1102,77,96,5437,endgame mate mateIn1 oneMove,https://lichess.org/UrD0qjR5/black#84,,True,https://lichess.org/training/ExBT0
1YXC0,6k1/8/5bBp/p1R1pP1P/8/PP3KP1/2P1R3/3r1r2 w - - 3 46,f3e4 d1d4 e4e3 f6g5,1103,76,96,2055,endgame mate mateIn2 short,https://lichess.org/ivLPBIRd#91,,True,https://lichess.org/training/1YXC0
elTH2,4r1kr/2pR2q1/8/8/1B6/3B3P/2K5/6R1 b - - 12 43,g7g1 d3c4 e8e6 c4e6,1105,79,87,192,endgame mate mateIn2 short,https://lichess.org/YDYNvjbA/black#86,,True,https://lichess.org/training/elTH2
eWepI,r4nQk/pp2b2r/4pn2/3pN2q/5P1P/2B5/PPP5/2KR2R1 b - - 1 25,f6g8 e5f7,1105,83,81,102,doubleCheck master mate mateIn1 middlegame oneMove,https://lichess.org/l7PFuSmf/black#50,,True,https://lichess.org/training/eWepI
hJBOn,7r/pp3p1p/4bk2/2Q1p3/8/5n2/PP1r2PP/4R1KR w - - 0 25,g2f3 h8g8 g1f1 e6h3,1105,76,100,162,endgame mate mateIn2 short,https://lichess.org/kna46uym#49,,True,https://lichess.org/training/hJBOn
aaEVe,8/8/R2B1k2/pp2p2r/4P1p1/6P1/3b3P/6K1 b - - 7 44,f6g5 d6e7,1105,78,63,168,endgame mate mateIn1 oneMove,https://lichess.org/TCr2F15x/black#88,,True,https://lichess.org/training/aaEVe
lsXBM,8/8/p4k2/8/2P1BpR1/Pr3K1P/8/4b3 w - - 5 48,f3f4 e1d2,1105,79,69,68,endgame mate mateIn1 oneMove,https://lichess.org/6hyH9qA8#95,,True,https://lichess.org/training/lsXBM
bQUxk,6k1/pp2p2p/6p1/2b3N1/5P2/1P1r3K/PB5P/R7 w - - 5 26,h3g4 h7h5 g4h4 c5f2,1107,76,98,2138,endgame mate mateIn2 short,https://lichess.org/m4E4x8A1#51,,True,https://lichess.org/training/bQUxk
IrJXc,8/2R3bk/Q2p2p1/7p/4PN2/2q3P1/Pr5n/3BK3 w - - 2 40,c7c3 g7c3,1111,75,96,1292,mate mateIn1 middlegame oneMove,https://lichess.org/0l2yJKDe#79,,True,https://lichess.org/training/IrJXc
7XKzb,r2b3r/pp5p/k1p1B1b1/4R3/P7/4N3/1P4PP/2R3K1 b - - 1 27,d8b6 e6c4,1111,169,76,35,mate mateIn1 middlegame oneMove,https://lichess.org/PPYjLBvY/black#54,,True,https://lichess.org/training/7XKzb
ooWzp,1r2r1k1/6pp/p1N2p2/2b5/2b5/2P3B1/2P2PPP/3RK2R w - - 3 25,e1d2 e8e2 d2c1 c5a3,1113,81,95,6339,mate mateIn2 middlegame short,https://lichess.org/FUHa4MXk#49,,True,https://lichess.org/training/ooWzp
LSsEp,5rk1/4bppp/3p2b1/r7/2BK1P2/4B3/1P4PP/3R3R w - - 0 22,b2b4 e7f6,1113,92,78,36,mate mateIn1 middlegame oneMove,https://lichess.org/Rl9G71a6#43,,True,https://lichess.org/training/LSsEp
vcX8k,5r1k/1pqbR3/p2p1Q1N/2nB4/P1P2p1B/8/6P1/6K1 b - - 4 38,f8f6 h4f6,1113,80,94,154,master mate mateIn1 middlegame oneMove,https://lichess.org/4ihAWLui/black#76,,True,https://lichess.org/training/vcX8k
HY4fq,rkb2b1r/pp3Rpp/4P3/3B4/8/3P4/PP4PP/n1B4K b - - 0 19,f8c5 c1f4 c5d6 f4d6,1116,79,95,4386,mate mateIn2 middlegame queensideAttack short,https://lichess.org/wvHdhbM3/black#38,Italian_Game Italian_Game_Two_Knights_Defense,True,https://lichess.org/training/HY4fq
MjUXs,8/p4pk1/8/4r3/1pP1bBB1/1K1r2P1/PP5P/R7 w - - 4 30,b3b4 a7a5 b4a4 e4c6,1116,76,88,202,endgame mate mateIn2 short,https://lichess.org/0TgxVncU#59,,True,https://lichess.org/training/MjUXs
BkDjP,8/7p/1R6/p4pk1/2B1p3/1P2P1K1/3r1P1P/4b3 b - - 4 33,d2f2 h2h4 g5h5 c4f7,1117,77,72,111,endgame mate mateIn2 short,https://lichess.org/nOQjmK2s/black#66,,True,https://lichess.org/training/BkDjP
DGEVb,6k1/pR4B1/2p3p1/2b2pK1/2P3r1/8/PP6/7R w - - 9 36,g5h6 c5e3,1117,78,81,180,endgame mate mateIn1 oneMove,https://lichess.org/FYh9Mvb6#71,,True,https://lichess.org/training/DGEVb
qwbDh,r5bk/p1R5/6p1/3p2Bp/4pp1P/1P6/PP3PP1/6K1 b - - 0 35,f4f3 g5f6,1117,193,33,39,endgame master mate mateIn1 oneMove,https://lichess.org/x8np522E/black#70,,True,https://lichess.org/training/qwbDh
MUnzZ,8/3P1pk1/5bpp/8/2Q3P1/6nP/3r4/4R1K1 w - - 5 49,c4c8 f6d4 e1e3 d4e3,1117,78,78,85,endgame mate mateIn2 short,https://lichess.org/YhoeYf0H#97,,True,https://lichess.org/training/MUnzZ
RX5Lu,1b2r3/1p4r1/4BR2/1k1KP1P1/1P6/2P5/8/8 b - - 0 47,g7g5 e6d7,1117,78,56,197,endgame mate mateIn1 oneMove,https://lichess.org/DcubWGZY/black#94,,True,https://lichess.org/training/RX5Lu
vuFSR,8/4B1R1/pkp2n1p/2p4P/2P5/3n4/6K1/8 b - - 2 43,f6h5 e7d8,1118,79,94,683,endgame mate mateIn1 oneMove,https://lichess.org/I4RpuvvO/black#86,,True,https://lichess.org/training/vuFSR
7XPMZ,r1b5/2p1nrB1/2k4R/p6R/8/6bP/PK1P4/8 b - - 1 41,c6b7 h5b5 b7a7 g7d4 c7c5 d4c5,1120,79,94,3306,long mate mateIn3 middlegame,https://lichess.org/Y2ok8v8g/black#82,,True,https://lichess.org/training/7XPMZ
AQeIJ,6k1/2p2pp1/1bB4p/pP2P3/P3R1b1/6P1/3r3K/R7 w - - 8 35,h2h1 g4f3,1123,82,83,233,endgame mate mateIn1 oneMove,https://lichess.org/uuNqSDb1#69,,True,https://lichess.org/training/AQeIJ
eyrTr,4r1k1/3Q2pp/4P3/3p4/3Nb3/2P2r1q/PP1Bp1P1/6RK w - - 0 28,g2h3 f3h3,1123,79,84,299,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/SBuAF5ce#55,,True,https://lichess.org/training/eyrTr
76UQD,8/1R6/p1p2pk1/8/1B1P1PK1/6P1/PP3rr1/8 b - - 0 51,f2b2 f4f5 g6h6 b4f8,1124,86,94,1164,endgame mate mateIn2 short,https://lichess.org/GdE8AyPm/black#102,,True,https://lichess.org/training/76UQD
6w2pr,3N4/4k1pp/8/2bRP3/r3K3/8/6PP/8 w - - 4 42,e4f5 g7g6 f5g5 c5e3,1125,76,100,540,endgame mate mateIn2 short,https://lichess.org/DWV0koOk#83,,True,https://lichess.org/training/6w2pr
PHMYU,8/p1R2k2/1p2pn2/5ppp/1B1Pn3/P3PN1P/r5P1/4K3 b - - 3 30,f7g6 f3e5 g6h6 b4f8,1126,82,92,775,endgame mate mateIn2 short,https://lichess.org/mp5DdQe2/black#60,,True,https://lichess.org/training/PHMYU
O5RAa,3rk1r1/ppR2pB1/6qp/3p4/P6n/5B2/1P3PPP/4R1K1 b - - 1 28,g6e6 e1e6 f7e6 f3h5 h4g6 h5g6,1127,77,85,63,long mate mateIn3 middlegame,https://lichess.org/EAIfKB5K/black#56,,True,https://lichess.org/training/O5RAa
PUK5D,8/1R6/6pk/1pB4n/7K/1r6/8/8 b - - 1 45,h5f6 c5f8,1127,96,52,44,endgame mate mateIn1 oneMove,https://lichess.org/hiGU9iom/black#90,,True,https://lichess.org/training/PUK5D
